Statistik;Variante;Jahr;Alter;Region;Bevoelkerungsstand_in1000
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Hamburg                   ;2175,3
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Hamburg                   ;2202,5
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Hamburg                   ;2229,6
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Hessen                    ;6295
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Hessen                    ;6487,7
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Hessen                    ;6599,7
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Hessen                    ;6675
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Hessen                    ;6738,2
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Hessen                    ;6790
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Hessen                    ;6834,4
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Hessen                    ;6877,1
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Hessen                    ;6930,5
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Hessen                    ;7003,6
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Hessen                    ;7087,2
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Mecklenburg-Vorpommern    ;1611,1
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Mecklenburg-Vorpommern    ;1627,3
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Mecklenburg-Vorpommern    ;1619,9
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Mecklenburg-Vorpommern    ;1604,4
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Mecklenburg-Vorpommern    ;1585,5
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Mecklenburg-Vorpommern    ;1561
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Mecklenburg-Vorpommern    ;1532,8
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Mecklenburg-Vorpommern    ;1507,9
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Mecklenburg-Vorpommern    ;1492,4
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Mecklenburg-Vorpommern    ;1486,8
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Mecklenburg-Vorpommern    ;1486,1
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Niedersachsen             ;8027
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Niedersachsen             ;8291,3
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Niedersachsen             ;8431,3
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Niedersachsen             ;8516
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Niedersachsen             ;8581,7
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Niedersachsen             ;8629,7
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Niedersachsen             ;8669,5
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Niedersachsen             ;8714,4
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Niedersachsen             ;8784
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Niedersachsen             ;8889,4
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Niedersachsen             ;9014,6
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Nordrhein-Westfalen       ;17924,5
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Nordrhein-Westfalen       ;18249,2
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Nordrhein-Westfalen       ;18410,8
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Nordrhein-Westfalen       ;18498,3
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Nordrhein-Westfalen       ;18546,1
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Nordrhein-Westfalen       ;18552,5
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Nordrhein-Westfalen       ;18537,2
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Nordrhein-Westfalen       ;18528,9
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Nordrhein-Westfalen       ;18566,7
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Nordrhein-Westfalen       ;18670,7
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Nordrhein-Westfalen       ;18807,9
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Rheinland-Pfalz           ;4106,4
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Rheinland-Pfalz           ;4228,4
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Rheinland-Pfalz           ;4296,9
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Rheinland-Pfalz           ;4335,2
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Rheinland-Pfalz           ;4355,9
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Rheinland-Pfalz           ;4362,5
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Rheinland-Pfalz           ;4364,5
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Rheinland-Pfalz           ;4371,8
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Rheinland-Pfalz           ;4394,2
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Rheinland-Pfalz           ;4434,1
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Rheinland-Pfalz           ;4481,4
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Saarland                  ;982,3
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Saarland                  ;990,3
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Saarland                  ;984,3
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Saarland                  ;974
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Saarland                  ;962,3
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Saarland                  ;949,3
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Saarland                  ;937,3
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Saarland                  ;928,6
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Saarland                  ;925,1
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Saarland                  ;926,6
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Saarland                  ;930,3
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Sachsen                   ;4043
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Sachsen                   ;4060,7
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Sachsen                   ;4027,4
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Sachsen                   ;3987,2
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Sachsen                   ;3955,6
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Sachsen                   ;3927,2
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Sachsen                   ;3899,8
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Sachsen                   ;3876,5
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Sachsen                   ;3865,3
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Sachsen                   ;3869,7
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Sachsen                   ;3882,8
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Sachsen-Anhalt            ;2169,3
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Sachsen-Anhalt            ;2145,7
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Sachsen-Anhalt            ;2089,6
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Sachsen-Anhalt            ;2032,3
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Sachsen-Anhalt            ;1981,1
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Sachsen-Anhalt            ;1933,4
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Sachsen-Anhalt            ;1889,9
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Sachsen-Anhalt            ;1853,9
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Sachsen-Anhalt            ;1830,1
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Sachsen-Anhalt            ;1819
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Sachsen-Anhalt            ;1815,7
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Schleswig-Holstein        ;2922
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Schleswig-Holstein        ;3002,2
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Schleswig-Holstein        ;3050,7
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Schleswig-Holstein        ;3079,1
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Schleswig-Holstein        ;3096,2
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Schleswig-Holstein        ;3102,1
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Schleswig-Holstein        ;3096,7
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Schleswig-Holstein        ;3087,2
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Schleswig-Holstein        ;3085,6
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Schleswig-Holstein        ;3098,2
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Schleswig-Holstein        ;3119,9
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Thüringen                 ;2108,8
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Thüringen                 ;2102,9
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Thüringen                 ;2059,6
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Thüringen                 ;2012,7
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Thüringen                 ;1970,4
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Thüringen                 ;1931,5
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Thüringen                 ;1897,5
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Thüringen                 ;1871,1
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Thüringen                 ;1855,8
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Thüringen                 ;1851,7
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Thüringen                 ;1853,8
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Ostdeutsche Flächenländer ;12470,1
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Ostdeutsche Flächenländer ;12532,9
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Ostdeutsche Flächenländer ;12419,2
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Ostdeutsche Flächenländer ;12265,9
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Ostdeutsche Flächenländer ;12118,5
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Ostdeutsche Flächenländer ;11962,8
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Ostdeutsche Flächenländer ;11801,7
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Ostdeutsche Flächenländer ;11663,2
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Ostdeutsche Flächenländer ;11581,9
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Ostdeutsche Flächenländer ;11563,3
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Ostdeutsche Flächenländer ;11578,1
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Westdeutsche Flächenländer;64558,7
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Westdeutsche Flächenländer;66424,4
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Westdeutsche Flächenländer;67523,7
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Westdeutsche Flächenländer;68231
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Westdeutsche Flächenländer;68752,9
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Westdeutsche Flächenländer;69095,6
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Westdeutsche Flächenländer;69335
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Westdeutsche Flächenländer;69580,9
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Westdeutsche Flächenländer;69984,3
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Westdeutsche Flächenländer;70621,5
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Westdeutsche Flächenländer;71368,8
Bevölkerungsvorausberechnung;5;2021;Insgesamt   ;Stadtstaaten              ;6207,7
Bevölkerungsvorausberechnung;5;2025;Insgesamt   ;Stadtstaaten              ;6520,6
Bevölkerungsvorausberechnung;5;2030;Insgesamt   ;Stadtstaaten              ;6728,1
Bevölkerungsvorausberechnung;5;2035;Insgesamt   ;Stadtstaaten              ;6894,2
Bevölkerungsvorausberechnung;5;2040;Insgesamt   ;Stadtstaaten              ;7061
Bevölkerungsvorausberechnung;5;2045;Insgesamt   ;Stadtstaaten              ;7229,8
Bevölkerungsvorausberechnung;5;2050;Insgesamt   ;Stadtstaaten              ;7396,9
Bevölkerungsvorausberechnung;5;2055;Insgesamt   ;Stadtstaaten              ;7554,5
Bevölkerungsvorausberechnung;5;2060;Insgesamt   ;Stadtstaaten              ;7704,1
Bevölkerungsvorausberechnung;5;2065;Insgesamt   ;Stadtstaaten              ;7854
Bevölkerungsvorausberechnung;5;2070;Insgesamt   ;Stadtstaaten              ;7997,4
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Baden-Württemberg         ;2124,4
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Baden-Württemberg         ;2271,4
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Baden-Württemberg         ;2379,4
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Baden-Württemberg         ;2451,2
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Baden-Württemberg         ;2459,5
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Baden-Württemberg         ;2459,8
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Baden-Württemberg         ;2460,3
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Baden-Württemberg         ;2474,6
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Baden-Württemberg         ;2511,4
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Baden-Württemberg         ;2555,6
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Baden-Württemberg         ;2584,9
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Bayern                    ;2449,9
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Bayern                    ;2653,8
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Bayern                    ;2822,3
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Bayern                    ;2929,6
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Bayern                    ;2953,4
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Bayern                    ;2958,9
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Bayern                    ;2961,9
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Bayern                    ;2983,4
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Bayern                    ;3036,9
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Bayern                    ;3101,1
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Bayern                    ;3145,5
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Berlin                    ;678,2
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Berlin                    ;757,3
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Berlin                    ;813,3
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Berlin                    ;851,3
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Berlin                    ;877,7
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Berlin                    ;904,5
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Berlin                    ;921,7
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Berlin                    ;931,8
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Berlin                    ;940,4
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Berlin                    ;950,6
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Berlin                    ;961,7
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Brandenburg               ;449,5
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Brandenburg               ;476,9
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Brandenburg               ;484,2
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Brandenburg               ;480,3
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Brandenburg               ;472,5
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Brandenburg               ;478,1
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Brandenburg               ;482,4
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Brandenburg               ;484
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Brandenburg               ;485,9
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Brandenburg               ;488,5
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Brandenburg               ;491,4
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Bremen                    ;126,5
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Bremen                    ;139,2
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Bremen                    ;145,8
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Bremen                    ;151
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Bremen                    ;153,2
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Bremen                    ;156,7
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Bremen                    ;159,4
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Bremen                    ;161,7
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Bremen                    ;164,1
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Bremen                    ;166,5
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Bremen                    ;168,5
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Hamburg                   ;348,9
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Hamburg                   ;374,4
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Hamburg                   ;394,7
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Hamburg                   ;410,9
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Hamburg                   ;420,7
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Hamburg                   ;430,1
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Hamburg                   ;434,9
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Hamburg                   ;435,5
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Hamburg                   ;435,2
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Hamburg                   ;435,9
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Hamburg                   ;437,3
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Hessen                    ;1190
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Hessen                    ;1270,8
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Hessen                    ;1323,5
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Hessen                    ;1359,1
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Hessen                    ;1370,4
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Hessen                    ;1386,3
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Hessen                    ;1396,3
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Hessen                    ;1405,4
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Hessen                    ;1422,1
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Hessen                    ;1442,5
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Hessen                    ;1458,8
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Mecklenburg-Vorpommern    ;274
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Mecklenburg-Vorpommern    ;285
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Mecklenburg-Vorpommern    ;282
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Mecklenburg-Vorpommern    ;276,8
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Mecklenburg-Vorpommern    ;274
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Mecklenburg-Vorpommern    ;281,1
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Mecklenburg-Vorpommern    ;287,1
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Mecklenburg-Vorpommern    ;289,2
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Mecklenburg-Vorpommern    ;289,2
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Mecklenburg-Vorpommern    ;288,9
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Mecklenburg-Vorpommern    ;289,6
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Niedersachsen             ;1512,1
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Niedersachsen             ;1620,5
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Niedersachsen             ;1696,1
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Niedersachsen             ;1745,9
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Niedersachsen             ;1755,2
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Niedersachsen             ;1768
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Niedersachsen             ;1776,9
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Niedersachsen             ;1790,7
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Niedersachsen             ;1818,6
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Niedersachsen             ;1852,8
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Niedersachsen             ;1879,4
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Nordrhein-Westfalen       ;3393,2
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Nordrhein-Westfalen       ;3577,2
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Nordrhein-Westfalen       ;3719,6
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Nordrhein-Westfalen       ;3808,5
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Nordrhein-Westfalen       ;3799,5
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Nordrhein-Westfalen       ;3796,4
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Nordrhein-Westfalen       ;3781,8
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Nordrhein-Westfalen       ;3780,2
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Nordrhein-Westfalen       ;3813,6
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Nordrhein-Westfalen       ;3860,4
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Nordrhein-Westfalen       ;3887,9
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Rheinland-Pfalz           ;755,1
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Rheinland-Pfalz           ;814
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Rheinland-Pfalz           ;855,3
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Rheinland-Pfalz           ;876,8
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Rheinland-Pfalz           ;873,2
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Rheinland-Pfalz           ;873,5
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Rheinland-Pfalz           ;875,5
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Rheinland-Pfalz           ;883,2
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Rheinland-Pfalz           ;898,6
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Rheinland-Pfalz           ;914,7
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Rheinland-Pfalz           ;924,1
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Saarland                  ;165
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Saarland                  ;175
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Saarland                  ;180,5
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Saarland                  ;182,2
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Saarland                  ;179,4
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Saarland                  ;177,5
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Saarland                  ;176,2
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Saarland                  ;176,3
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Saarland                  ;177,8
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Saarland                  ;179,5
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Saarland                  ;180
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Sachsen                   ;716,7
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Sachsen                   ;746,3
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Sachsen                   ;740,7
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Sachsen                   ;726,4
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Sachsen                   ;721,7
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Sachsen                   ;746,8
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Sachsen                   ;770,4
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Sachsen                   ;779,7
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Sachsen                   ;777,4
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Sachsen                   ;771,9
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Sachsen                   ;770,3
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Sachsen-Anhalt            ;359,5
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Sachsen-Anhalt            ;371,4
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Sachsen-Anhalt            ;365,8
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Sachsen-Anhalt            ;355,2
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Sachsen-Anhalt            ;347,4
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Sachsen-Anhalt            ;353,3
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Sachsen-Anhalt            ;360,2
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Sachsen-Anhalt            ;363,5
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Sachsen-Anhalt            ;363,4
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Sachsen-Anhalt            ;362,1
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Sachsen-Anhalt            ;361,6
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Schleswig-Holstein        ;532,3
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Schleswig-Holstein        ;561,8
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Schleswig-Holstein        ;584,7
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Schleswig-Holstein        ;601,2
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Schleswig-Holstein        ;604,4
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Schleswig-Holstein        ;609,4
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Schleswig-Holstein        ;609,2
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Schleswig-Holstein        ;608,6
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Schleswig-Holstein        ;613,7
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Schleswig-Holstein        ;622,1
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Schleswig-Holstein        ;628,9
